seed,n_knapsacks,n_items,alpha,branching_rule,node_selection,best_solution,best_bound,runtime,depth,number_of_left_turns,nodes_explored,terminate,number_of_nodes_for_optimality,optimal_solution,opt_gap
5,2,5,0.97,kolasar_rule,depth_first,38,38.8,0.00022554397583007812,1,1,3,True,3,38.0,0.0
5,2,5,0.97,critical_element,breadth_first,38,38.0,0.0003886222839355469,4,1,6,True,6,38.0,0.0
5,2,5,0.97,profit_per_weight_ratio,breadth_first,38,38.0,0.00039458274841308594,4,1,6,True,6,38.0,0.0
5,2,5,0.97,kolasar_rule,breadth_first,38,38.8,0.00022554397583007812,1,1,3,True,3,38.0,0.0
6,2,5,0.5,critical_element,greatest_upper_bound,36,37.81818181818182,0.00016427040100097656,0,0,2,True,2,36.0,0.0
6,2,5,0.5,profit_per_weight_ratio,greatest_upper_bound,35,39.8125,0.00018835067749023438,0,0,2,True,2,36.0,0.027777777777777776
6,2,5,0.5,kolasar_rule,greatest_upper_bound,25,39.8125,0.00020170211791992188,0,0,2,True,2,36.0,0.3055555555555556
6,2,5,0.5,critical_element,depth_first,36,37.81818181818182,0.00016880035400390625,0,0,2,True,2,36.0,0.0
6,2,5,0.5,profit_per_weight_ratio,depth_first,35,39.8125,0.00018787384033203125,0,0,2,True,2,36.0,0.027777777777777776
6,2,5,0.5,kolasar_rule,depth_first,25,39.8125,0.00019788742065429688,0,0,2,True,2,36.0,0.3055555555555556
6,2,5,0.5,critical_element,breadth_first,36,37.81818181818182,0.0001697540283203125,0,0,2,True,2,36.0,0.0
6,2,5,0.5,profit_per_weight_ratio,breadth_first,35,39.8125,0.00018739700317382812,0,0,2,True,2,36.0,0.027777777777777776
6,2,5,0.5,kolasar_rule,breadth_first,25,39.8125,0.00019812583923339844,0,0,2,True,2,36.0,0.3055555555555556
6,2,5,0.8,critical_element,greatest_upper_bound,36,37.81818181818182,0.00016069412231445312,0,0,2,True,2,36.0,0.0
6,2,5,0.8,profit_per_weight_ratio,greatest_upper_bound,35,39.8125,0.00018167495727539062,0,0,2,True,2,36.0,0.027777777777777776
6,2,5,0.8,kolasar_rule,greatest_upper_bound,36,39.8125,0.0002808570861816406,1,1,3,True,3,36.0,0.0
6,2,5,0.8,critical_element,depth_first,36,37.81818181818182,0.00016117095947265625,0,0,2,True,2,36.0,0.0
6,2,5,0.8,profit_per_weight_ratio,depth_first,35,39.8125,0.00018072128295898438,0,0,2,True,2,36.0,0.027777777777777776
6,2,5,0.8,kolasar_rule,depth_first,35,39.8125,0.0004448890686035156,3,1,6,True,6,36.0,0.027777777777777776
6,2,5,0.8,critical_element,breadth_first,36,37.81818181818182,0.00016307830810546875,0,0,2,True,2,36.0,0.0
6,2,5,0.8,profit_per_weight_ratio,breadth_first,35,39.8125,0.0001800060272216797,0,0,2,True,2,36.0,0.027777777777777776
6,2,5,0.8,kolasar_rule,breadth_first,35,39.8125,0.0003597736358642578,3,1,4,True,4,36.0,0.027777777777777776
6,2,5,0.95,critical_element,greatest_upper_bound,36,37.81818181818182,0.00015997886657714844,0,0,2,True,2,36.0,0.0
6,2,5,0.95,profit_per_weight_ratio,greatest_upper_bound,35,36.470588235294116,0.00023174285888671875,1,1,3,True,3,36.0,0.027777777777777776
6,2,5,0.95,kolasar_rule,greatest_upper_bound,36,36.470588235294116,0.00035881996154785156,2,2,4,True,3,36.0,0.0
6,2,5,0.95,critical_element,depth_first,36,37.81818181818182,0.0001621246337890625,0,0,2,True,2,36.0,0.0
6,2,5,0.95,profit_per_weight_ratio,depth_first,36,36.0,0.0002834796905517578,1,1,4,True,3,36.0,0.0
6,2,5,0.95,kolasar_rule,depth_first,36,36.470588235294116,0.0006072521209716797,4,2,9,True,8,36.0,0.0
6,2,5,0.95,critical_element,breadth_first,36,37.81818181818182,0.00015997886657714844,0,0,2,True,2,36.0,0.0
6,2,5,0.95,profit_per_weight_ratio,breadth_first,36,36.0,0.00028204917907714844,1,1,4,True,3,36.0,0.0
6,2,5,0.95,kolasar_rule,breadth_first,36,36.470588235294116,0.0004897117614746094,3,2,6,True,5,36.0,0.0
6,2,5,0.97,critical_element,greatest_upper_bound,36,36.64705882352941,0.00020575523376464844,2,1,3,True,2,36.0,0.0
6,2,5,0.97,profit_per_weight_ratio,greatest_upper_bound,36,36.0,0.0002818107604980469,1,1,4,True,4,36.0,0.0
6,2,5,0.97,kolasar_rule,greatest_upper_bound,36,36.470588235294116,0.0003361701965332031,2,2,4,True,3,36.0,0.0
6,2,5,0.97,critical_element,depth_first,36,36.0,0.0003437995910644531,2,1,5,True,2,36.0,0.0
6,2,5,0.97,profit_per_weight_ratio,depth_first,36,36.0,0.0002799034118652344,1,1,4,True,3,36.0,0.0
6,2,5,0.97,kolasar_rule,depth_first,36,36.470588235294116,0.0006036758422851562,4,2,9,True,8,36.0,0.0
6,2,5,0.97,critical_element,breadth_first,36,36.64705882352941,0.00030493736267089844,2,1,4,True,2,36.0,0.0
6,2,5,0.97,profit_per_weight_ratio,breadth_first,36,36.0,0.00028133392333984375,1,1,4,True,3,36.0,0.0
6,2,5,0.97,kolasar_rule,breadth_first,36,36.470588235294116,0.0004940032958984375,3,2,6,True,5,36.0,0.0
7,2,5,0.5,critical_element,greatest_upper_bound,31,39.0,0.00017499923706054688,1,0,2,True,2,31.0,0.0
7,2,5,0.5,profit_per_weight_ratio,greatest_upper_bound,31,39.0,0.0001811981201171875,1,0,2,True,2,31.0,0.0
7,2,5,0.5,kolasar_rule,greatest_upper_bound,31,39.0,0.00017380714416503906,1,0,2,True,2,31.0,0.0
7,2,5,0.5,critical_element,depth_first,31,39.0,0.00017142295837402344,1,0,2,True,2,31.0,0.0
7,2,5,0.5,profit_per_weight_ratio,depth_first,31,39.0,0.0001678466796875,1,0,2,True,2,31.0,0.0
7,2,5,0.5,kolasar_rule,depth_first,31,39.0,0.00017380714416503906,1,0,2,True,2,31.0,0.0
7,2,5,0.5,critical_element,breadth_first,31,39.0,0.000171661376953125,1,0,2,True,2,31.0,0.0
7,2,5,0.5,profit_per_weight_ratio,breadth_first,31,39.0,0.00017833709716796875,1,0,2,True,2,31.0,0.0
7,2,5,0.5,kolasar_rule,breadth_first,31,39.0,0.00017213821411132812,1,0,2,True,2,31.0,0.0
7,2,5,0.8,critical_element,greatest_upper_bound,31,34.272727272727266,0.000274658203125,2,1,4,True,2,31.0,0.0
7,2,5,0.8,profit_per_weight_ratio,greatest_upper_bound,31,34.272727272727266,0.0002617835998535156,2,1,4,True,2,31.0,0.0
7,2,5,0.8,kolasar_rule,greatest_upper_bound,31,31.0,0.00025272369384765625,2,1,4,True,2,31.0,0.0
7,2,5,0.8,critical_element,depth_first,31,31.0,0.0002899169921875,3,1,5,True,2,31.0,0.0
7,2,5,0.8,profit_per_weight_ratio,depth_first,31,31.0,0.0002999305725097656,3,1,5,True,2,31.0,0.0
7,2,5,0.8,kolasar_rule,depth_first,31,31.0,0.0002541542053222656,2,1,4,True,2,31.0,0.0
7,2,5,0.8,critical_element,breadth_first,31,34.272727272727266,0.00026535987854003906,2,1,4,True,2,31.0,0.0
7,2,5,0.8,profit_per_weight_ratio,breadth_first,31,34.272727272727266,0.00026297569274902344,2,1,4,True,2,31.0,0.0
7,2,5,0.8,kolasar_rule,breadth_first,31,31.0,0.00025916099548339844,2,1,4,True,2,31.0,0.0
7,2,5,0.95,critical_element,greatest_upper_bound,31,31.0,0.000293731689453125,3,1,5,True,2,31.0,0.0
7,2,5,0.95,profit_per_weight_ratio,greatest_upper_bound,31,31.0,0.0003001689910888672,3,1,5,True,2,31.0,0.0
7,2,5,0.95,kolasar_rule,greatest_upper_bound,31,31.0,0.0002493858337402344,2,1,4,True,2,31.0,0.0
7,2,5,0.95,critical_element,depth_first,31,31.0,0.0002961158752441406,3,1,5,True,2,31.0,0.0
7,2,5,0.95,profit_per_weight_ratio,depth_first,31,31.0,0.00029277801513671875,3,1,5,True,2,31.0,0.0
7,2,5,0.95,kolasar_rule,depth_first,31,31.0,0.0002541542053222656,2,1,4,True,2,31.0,0.0
7,2,5,0.95,critical_element,breadth_first,31,31.0,0.0002903938293457031,3,1,5,True,2,31.0,0.0
7,2,5,0.95,profit_per_weight_ratio,breadth_first,31,31.0,0.0003066062927246094,3,1,5,True,2,31.0,0.0
7,2,5,0.95,kolasar_rule,breadth_first,31,31.0,0.00025153160095214844,2,1,4,True,2,31.0,0.0
7,2,5,0.97,critical_element,greatest_upper_bound,31,31.0,0.00029850006103515625,3,1,5,True,2,31.0,0.0
7,2,5,0.97,profit_per_weight_ratio,greatest_upper_bound,31,31.0,0.00029349327087402344,3,1,5,True,2,31.0,0.0
7,2,5,0.97,kolasar_rule,greatest_upper_bound,31,31.0,0.00025081634521484375,2,1,4,True,2,31.0,0.0
7,2,5,0.97,critical_element,depth_first,31,31.0,0.00029921531677246094,3,1,5,True,2,31.0,0.0
7,2,5,0.97,profit_per_weight_ratio,depth_first,31,31.0,0.00029754638671875,3,1,5,True,2,31.0,0.0
7,2,5,0.97,kolasar_rule,depth_first,31,31.0,0.0002503395080566406,2,1,4,True,2,31.0,0.0
7,2,5,0.97,critical_element,breadth_first,31,31.0,0.0002970695495605469,3,1,5,True,2,31.0,0.0
7,2,5,0.97,profit_per_weight_ratio,breadth_first,31,31.0,0.0002932548522949219,3,1,5,True,2,31.0,0.0
7,2,5,0.97,kolasar_rule,breadth_first,31,31.0,0.00027251243591308594,2,1,4,True,2,31.0,0.0
8,2,5,0.5,critical_element,greatest_upper_bound,28.0,37.44444444444444,0.00021028518676757812,0,0,2,True,2,31.0,0.0967741935483871
8,2,5,0.5,profit_per_weight_ratio,greatest_upper_bound,28.0,37.44444444444444,0.0002067089080810547,0,0,2,True,2,31.0,0.0967741935483871
8,2,5,0.5,kolasar_rule,greatest_upper_bound,28.0,37.44444444444444,0.00018978118896484375,0,0,2,True,2,31.0,0.0967741935483871
8,2,5,0.5,critical_element,depth_first,28.0,37.44444444444444,0.00020933151245117188,0,0,2,True,2,31.0,0.0967741935483871
8,2,5,0.5,profit_per_weight_ratio,depth_first,28.0,37.44444444444444,0.00020575523376464844,0,0,2,True,2,31.0,0.0967741935483871
8,2,5,0.5,kolasar_rule,depth_first,28.0,37.44444444444444,0.0001933574676513672,0,0,2,True,2,31.0,0.0967741935483871
8,2,5,0.5,critical_element,breadth_first,28.0,37.44444444444444,0.00020599365234375,0,0,2,True,2,31.0,0.0967741935483871
8,2,5,0.5,profit_per_weight_ratio,breadth_first,28.0,37.44444444444444,0.00020766258239746094,0,0,2,True,2,31.0,0.0967741935483871
8,2,5,0.5,kolasar_rule,breadth_first,28.0,37.44444444444444,0.00018906593322753906,0,0,2,True,2,31.0,0.0967741935483871
8,2,5,0.8,critical_element,greatest_upper_bound,31,33.0,0.00032806396484375,1,1,4,True,4,31.0,0.0
8,2,5,0.8,profit_per_weight_ratio,greatest_upper_bound,31,33.0,0.0003409385681152344,1,1,4,True,4,31.0,0.0
8,2,5,0.8,kolasar_rule,greatest_upper_bound,31,37.44444444444444,0.00026988983154296875,1,1,3,True,3,31.0,0.0
8,2,5,0.8,critical_element,depth_first,31,37.44444444444444,0.0006325244903564453,3,1,9,True,9,31.0,0.0
8,2,5,0.8,profit_per_weight_ratio,depth_first,31,37.44444444444444,0.0005991458892822266,3,1,8,True,8,31.0,0.0
8,2,5,0.8,kolasar_rule,depth_first,31,37.44444444444444,0.0002644062042236328,1,1,3,True,3,31.0,0.0
8,2,5,0.8,critical_element,breadth_first,31,33.0,0.0004477500915527344,1,1,5,True,5,31.0,0.0
8,2,5,0.8,profit_per_weight_ratio,breadth_first,31,33.0,0.0004534721374511719,1,1,5,True,5,31.0,0.0
8,2,5,0.8,kolasar_rule,breadth_first,31,37.44444444444444,0.0002589225769042969,1,1,3,True,3,31.0,0.0
8,2,5,0.95,critical_element,greatest_upper_bound,31,32.0,0.0005860328674316406,2,1,8,True,4,31.0,0.0
8,2,5,0.95,profit_per_weight_ratio,greatest_upper_bound,31,32.0,0.0006554126739501953,3,2,9,True,4,31.0,0.0
8,2,5,0.95,kolasar_rule,greatest_upper_bound,31,31.0,0.0004115104675292969,2,1,6,True,3,31.0,0.0
8,2,5,0.95,critical_element,depth_first,31,31.0,0.0006732940673828125,3,1,10,True,9,31.0,0.0
8,2,5,0.95,profit_per_weight_ratio,depth_first,31,31.0,0.0007150173187255859,3,2,11,True,8,31.0,0.0
8,2,5,0.95,kolasar_rule,depth_first,31,31.0,0.00042247772216796875,2,1,6,True,3,31.0,0.0
8,2,5,0.95,critical_element,breadth_first,31,32.0,0.0005826950073242188,2,1,8,True,5,31.0,0.0
8,2,5,0.95,profit_per_weight_ratio,breadth_first,31,32.0,0.0006816387176513672,3,2,10,True,5,31.0,0.0
8,2,5,0.95,kolasar_rule,breadth_first,31,31.0,0.0004131793975830078,2,1,6,True,3,31.0,0.0
8,2,5,0.97,critical_element,greatest_upper_bound,31,31.0,0.0006151199340820312,3,1,9,True,4,31.0,0.0
8,2,5,0.97,profit_per_weight_ratio,greatest_upper_bound,31,31.0,0.0007193088531494141,3,2,11,True,4,31.0,0.0
8,2,5,0.97,kolasar_rule,greatest_upper_bound,31,31.0,0.0004086494445800781,2,1,6,True,3,31.0,0.0
8,2,5,0.97,critical_element,depth_first,31,31.0,0.0006792545318603516,3,1,10,True,9,31.0,0.0
8,2,5,0.97,profit_per_weight_ratio,depth_first,31,31.0,0.000701904296875,3,2,11,True,8,31.0,0.0
8,2,5,0.97,kolasar_rule,depth_first,31,31.0,0.000415802001953125,2,1,6,True,3,31.0,0.0
8,2,5,0.97,critical_element,breadth_first,31,31.0,0.0006096363067626953,3,1,9,True,5,31.0,0.0
8,2,5,0.97,profit_per_weight_ratio,breadth_first,31,31.0,0.0007145404815673828,3,2,11,True,5,31.0,0.0
8,2,5,0.97,kolasar_rule,breadth_first,31,31.0,0.00041794776916503906,2,1,6,True,3,31.0,0.0
9,2,5,0.5,critical_element,greatest_upper_bound,27,29.133333333333333,0.0001990795135498047,0,0,2,True,2,27.0,0.0
9,2,5,0.5,profit_per_weight_ratio,greatest_upper_bound,27,29.133333333333333,0.00018525123596191406,0,0,2,True,2,27.0,0.0
9,2,5,0.5,kolasar_rule,greatest_upper_bound,27,29.133333333333333,0.0001881122589111328,0,0,2,True,2,27.0,0.0
9,2,5,0.5,critical_element,depth_first,27,29.133333333333333,0.00019311904907226562,0,0,2,True,2,27.0,0.0
9,2,5,0.5,profit_per_weight_ratio,depth_first,27,29.133333333333333,0.00019049644470214844,0,0,2,True,2,27.0,0.0
9,2,5,0.5,kolasar_rule,depth_first,27,29.133333333333333,0.00018668174743652344,0,0,2,True,2,27.0,0.0
9,2,5,0.5,critical_element,breadth_first,27,29.133333333333333,0.00018978118896484375,0,0,2,True,2,27.0,0.0
9,2,5,0.5,profit_per_weight_ratio,breadth_first,27,29.133333333333333,0.0001881122589111328,0,0,2,True,2,27.0,0.0
9,2,5,0.5,kolasar_rule,breadth_first,27,29.133333333333333,0.00018858909606933594,0,0,2,True,2,27.0,0.0
9,2,5,0.8,critical_element,greatest_upper_bound,27,29.133333333333333,0.00019407272338867188,0,0,2,True,2,27.0,0.0
9,2,5,0.8,profit_per_weight_ratio,greatest_upper_bound,27,29.133333333333333,0.00018930435180664062,0,0,2,True,2,27.0,0.0
9,2,5,0.8,kolasar_rule,greatest_upper_bound,27,29.133333333333333,0.00018715858459472656,0,0,2,True,2,27.0,0.0
9,2,5,0.8,critical_element,depth_first,27,29.133333333333333,0.0001964569091796875,0,0,2,True,2,27.0,0.0
9,2,5,0.8,profit_per_weight_ratio,depth_first,27,29.133333333333333,0.000186920166015625,0,0,2,True,2,27.0,0.0
9,2,5,0.8,kolasar_rule,depth_first,27,29.133333333333333,0.00019097328186035156,0,0,2,True,2,27.0,0.0
9,2,5,0.8,critical_element,breadth_first,27,29.133333333333333,0.00018525123596191406,0,0,2,True,2,27.0,0.0
9,2,5,0.8,profit_per_weight_ratio,breadth_first,27,29.133333333333333,0.00018715858459472656,0,0,2,True,2,27.0,0.0
9,2,5,0.8,kolasar_rule,breadth_first,27,29.133333333333333,0.0001876354217529297,0,0,2,True,2,27.0,0.0
9,2,5,0.95,critical_element,greatest_upper_bound,27,27.0,0.0003104209899902344,3,1,5,True,2,27.0,0.0
9,2,5,0.95,profit_per_weight_ratio,greatest_upper_bound,27,27.0,0.00031256675720214844,3,1,5,True,2,27.0,0.0
9,2,5,0.95,kolasar_rule,greatest_upper_bound,27,27.0,0.0002789497375488281,2,1,4,True,2,27.0,0.0
9,2,5,0.95,critical_element,depth_first,27,27.0,0.00031256675720214844,3,1,5,True,2,27.0,0.0
9,2,5,0.95,profit_per_weight_ratio,depth_first,27,27.0,0.0003159046173095703,3,1,5,True,2,27.0,0.0
9,2,5,0.95,kolasar_rule,depth_first,27,27.0,0.0002722740173339844,2,1,4,True,2,27.0,0.0
9,2,5,0.95,critical_element,breadth_first,27,27.0,0.0003173351287841797,3,1,5,True,2,27.0,0.0
9,2,5,0.95,profit_per_weight_ratio,breadth_first,27,27.0,0.00031566619873046875,3,1,5,True,2,27.0,0.0
9,2,5,0.95,kolasar_rule,breadth_first,27,27.0,0.0002715587615966797,2,1,4,True,2,27.0,0.0
9,2,5,0.97,critical_element,greatest_upper_bound,27,27.0,0.00031280517578125,3,1,5,True,2,27.0,0.0
9,2,5,0.97,profit_per_weight_ratio,greatest_upper_bound,27,27.0,0.00031757354736328125,3,1,5,True,2,27.0,0.0
9,2,5,0.97,kolasar_rule,greatest_upper_bound,27,27.0,0.00026726722717285156,2,1,4,True,2,27.0,0.0
9,2,5,0.97,critical_element,depth_first,27,27.0,0.00031304359436035156,3,1,5,True,2,27.0,0.0
9,2,5,0.97,profit_per_weight_ratio,depth_first,27,27.0,0.0003120899200439453,3,1,5,True,2,27.0,0.0
9,2,5,0.97,kolasar_rule,depth_first,27,27.0,0.00026988983154296875,2,1,4,True,2,27.0,0.0
9,2,5,0.97,critical_element,breadth_first,27,27.0,0.0003116130828857422,3,1,5,True,2,27.0,0.0
9,2,5,0.97,profit_per_weight_ratio,breadth_first,27,27.0,0.0003256797790527344,3,1,5,True,2,27.0,0.0
9,2,5,0.97,kolasar_rule,breadth_first,27,27.0,0.00026679039001464844,2,1,4,True,2,27.0,0.0
10,2,5,0.5,critical_element,greatest_upper_bound,35.0,35.0,0.00011324882507324219,2,0,2,True,2,35.0,0.0
10,2,5,0.5,profit_per_weight_ratio,greatest_upper_bound,35.0,35.0,0.00011277198791503906,2,0,2,True,2,35.0,0.0
10,2,5,0.5,kolasar_rule,greatest_upper_bound,34,35.0,0.00016427040100097656,2,0,2,True,2,35.0,0.02857142857142857
10,2,5,0.5,critical_element,depth_first,35.0,35.0,0.000110626220703125,2,0,2,True,2,35.0,0.0
10,2,5,0.5,profit_per_weight_ratio,depth_first,35.0,35.0,0.00011181831359863281,2,0,2,True,2,35.0,0.0
10,2,5,0.5,kolasar_rule,depth_first,34,35.0,0.00016045570373535156,2,0,2,True,2,35.0,0.02857142857142857
10,2,5,0.5,critical_element,breadth_first,35.0,35.0,0.00011014938354492188,2,0,2,True,2,35.0,0.0
10,2,5,0.5,profit_per_weight_ratio,breadth_first,35.0,35.0,0.00011086463928222656,2,0,2,True,2,35.0,0.0
10,2,5,0.5,kolasar_rule,breadth_first,34,35.0,0.00016498565673828125,2,0,2,True,2,35.0,0.02857142857142857
10,2,5,0.8,critical_element,greatest_upper_bound,35.0,35.0,0.00011157989501953125,2,0,2,True,2,35.0,0.0
10,2,5,0.8,profit_per_weight_ratio,greatest_upper_bound,35.0,35.0,0.00011229515075683594,2,0,2,True,2,35.0,0.0
10,2,5,0.8,kolasar_rule,greatest_upper_bound,34,35.0,0.0001628398895263672,2,0,2,True,2,35.0,0.02857142857142857
10,2,5,0.8,critical_element,depth_first,35.0,35.0,0.00011086463928222656,2,0,2,True,2,35.0,0.0
10,2,5,0.8,profit_per_weight_ratio,depth_first,35.0,35.0,0.00011849403381347656,2,0,2,True,2,35.0,0.0
10,2,5,0.8,kolasar_rule,depth_first,34,35.0,0.000164031982421875,2,0,2,True,2,35.0,0.02857142857142857
10,2,5,0.8,critical_element,breadth_first,35.0,35.0,0.00011086463928222656,2,0,2,True,2,35.0,0.0
10,2,5,0.8,profit_per_weight_ratio,breadth_first,35.0,35.0,0.00011277198791503906,2,0,2,True,2,35.0,0.0
10,2,5,0.8,kolasar_rule,breadth_first,34,35.0,0.0001614093780517578,2,0,2,True,2,35.0,0.02857142857142857
10,2,5,0.95,critical_element,greatest_upper_bound,35.0,35.0,0.00011110305786132812,2,0,2,True,2,35.0,0.0
10,2,5,0.95,profit_per_weight_ratio,greatest_upper_bound,35.0,35.0,0.0001125335693359375,2,0,2,True,2,35.0,0.0
10,2,5,0.95,kolasar_rule,greatest_upper_bound,34,35.0,0.0001633167266845703,2,0,2,True,2,35.0,0.02857142857142857
10,2,5,0.95,critical_element,depth_first,35.0,35.0,0.00011110305786132812,2,0,2,True,2,35.0,0.0
10,2,5,0.95,profit_per_weight_ratio,depth_first,35.0,35.0,0.0001125335693359375,2,0,2,True,2,35.0,0.0
10,2,5,0.95,kolasar_rule,depth_first,34,35.0,0.00016379356384277344,2,0,2,True,2,35.0,0.02857142857142857
10,2,5,0.95,critical_element,breadth_first,35.0,35.0,0.00011110305786132812,2,0,2,True,2,35.0,0.0
10,2,5,0.95,profit_per_weight_ratio,breadth_first,35.0,35.0,0.00011110305786132812,2,0,2,True,2,35.0,0.0
10,2,5,0.95,kolasar_rule,breadth_first,34,35.0,0.00016570091247558594,2,0,2,True,2,35.0,0.02857142857142857
10,2,5,0.97,critical_element,greatest_upper_bound,35.0,35.0,0.00011014938354492188,2,0,2,True,2,35.0,0.0
10,2,5,0.97,profit_per_weight_ratio,greatest_upper_bound,35.0,35.0,0.00011205673217773438,2,0,2,True,2,35.0,0.0
10,2,5,0.97,kolasar_rule,greatest_upper_bound,34,35.0,0.00016236305236816406,2,0,2,True,2,35.0,0.02857142857142857
10,2,5,0.97,critical_element,depth_first,35.0,35.0,0.00011205673217773438,2,0,2,True,2,35.0,0.0
10,2,5,0.97,profit_per_weight_ratio,depth_first,35.0,35.0,0.00011229515075683594,2,0,2,True,2,35.0,0.0
10,2,5,0.97,kolasar_rule,depth_first,34,35.0,0.00016379356384277344,2,0,2,True,2,35.0,0.02857142857142857
10,2,5,0.97,critical_element,breadth_first,35.0,35.0,0.00011134147644042969,2,0,2,True,2,35.0,0.0
10,2,5,0.97,profit_per_weight_ratio,breadth_first,35.0,35.0,0.00011777877807617188,2,0,2,True,2,35.0,0.0
10,2,5,0.97,kolasar_rule,breadth_first,34,35.0,0.0001628398895263672,2,0,2,True,2,35.0,0.02857142857142857
11,2,5,0.5,critical_element,greatest_upper_bound,33.0,33.0,0.00011706352233886719,2,0,2,True,2,33.0,0.0
11,2,5,0.5,profit_per_weight_ratio,greatest_upper_bound,33.0,33.0,0.00011539459228515625,2,0,2,True,2,33.0,0.0
11,2,5,0.5,kolasar_rule,greatest_upper_bound,31,33.0,0.00014448165893554688,2,0,2,True,2,33.0,0.06060606060606061
11,2,5,0.5,critical_element,depth_first,33.0,33.0,0.00011539459228515625,2,0,2,True,2,33.0,0.0
11,2,5,0.5,profit_per_weight_ratio,depth_first,33.0,33.0,0.00011563301086425781,2,0,2,True,2,33.0,0.0
11,2,5,0.5,kolasar_rule,depth_first,31,33.0,0.0001423358917236328,2,0,2,True,2,33.0,0.06060606060606061
11,2,5,0.5,critical_element,breadth_first,33.0,33.0,0.00011420249938964844,2,0,2,True,2,33.0,0.0
11,2,5,0.5,profit_per_weight_ratio,breadth_first,33.0,33.0,0.00011491775512695312,2,0,2,True,2,33.0,0.0
11,2,5,0.5,kolasar_rule,breadth_first,31,33.0,0.0001437664031982422,2,0,2,True,2,33.0,0.06060606060606061
11,2,5,0.8,critical_element,greatest_upper_bound,33.0,33.0,0.00012230873107910156,2,0,2,True,2,33.0,0.0
11,2,5,0.8,profit_per_weight_ratio,greatest_upper_bound,33.0,33.0,0.00011515617370605469,2,0,2,True,2,33.0,0.0
11,2,5,0.8,kolasar_rule,greatest_upper_bound,31,33.0,0.0001423358917236328,2,0,2,True,2,33.0,0.06060606060606061
11,2,5,0.8,critical_element,depth_first,33.0,33.0,0.00011491775512695312,2,0,2,True,2,33.0,0.0
11,2,5,0.8,profit_per_weight_ratio,depth_first,33.0,33.0,0.00011587142944335938,2,0,2,True,2,33.0,0.0
11,2,5,0.8,kolasar_rule,depth_first,31,33.0,0.0001442432403564453,2,0,2,True,2,33.0,0.06060606060606061
11,2,5,0.8,critical_element,breadth_first,33.0,33.0,0.00011420249938964844,2,0,2,True,2,33.0,0.0
11,2,5,0.8,profit_per_weight_ratio,breadth_first,33.0,33.0,0.00011563301086425781,2,0,2,True,2,33.0,0.0
11,2,5,0.8,kolasar_rule,breadth_first,31,33.0,0.00014162063598632812,2,0,2,True,2,33.0,0.06060606060606061
11,2,5,0.95,critical_element,greatest_upper_bound,33.0,33.0,0.00011515617370605469,2,0,2,True,2,33.0,0.0
11,2,5,0.95,profit_per_weight_ratio,greatest_upper_bound,33.0,33.0,0.00011491775512695312,2,0,2,True,2,33.0,0.0
11,2,5,0.95,kolasar_rule,greatest_upper_bound,33,33.0,0.00019359588623046875,3,1,3,True,3,33.0,0.0
11,2,5,0.95,critical_element,depth_first,33.0,33.0,0.00011873245239257812,2,0,2,True,2,33.0,0.0
11,2,5,0.95,profit_per_weight_ratio,depth_first,33.0,33.0,0.00011658668518066406,2,0,2,True,2,33.0,0.0
11,2,5,0.95,kolasar_rule,depth_first,33,33.0,0.00019741058349609375,3,1,3,True,3,33.0,0.0
11,2,5,0.95,critical_element,breadth_first,33.0,33.0,0.00011491775512695312,2,0,2,True,2,33.0,0.0
